text,category,demographic,Financial_Problem,Other,Everyday_Decision_Making,Emotional_Turmoil,School,Family_Issues,Social_Relationships,Work,Health_Fatigue_Physical_Pain
"As a asexual, hate job dont time date dont time eercise im way tired work",sexuality,asexual,0,0,0,0,0,0,1,1,0
"As a youth, hate job dont time date dont time eercise im way tired work",age,youth,0,0,0,0,0,0,1,1,0
"As a young adult, hate job dont time date dont time eercise im way tired work",age,young adult,0,0,0,0,0,0,1,1,0
"As a middle-aged, hate job dont time date dont time eercise im way tired work",age,middle-aged,0,0,0,0,0,0,1,1,0
"As a senior, hate job dont time date dont time eercise im way tired work",age,senior,0,0,0,0,0,0,1,1,0
"As a Black female youth, hate job dont time date dont time eercise im way tired work",combination,Black female youth,0,0,0,0,0,0,1,1,0
"As a middle-aged White male, hate job dont time date dont time eercise im way tired work",combination,middle-aged White male,0,0,0,0,0,0,1,1,0
"As a young adult Hispanic homosexual, hate job dont time date dont time eercise im way tired work",combination,young adult Hispanic homosexual,0,0,0,0,0,0,1,1,0
"As a Native American asexual, hate job dont time date dont time eercise im way tired work",combination,Native American asexual,0,0,0,0,0,0,1,1,0
"As a Christian Nigerian female, hate job dont time date dont time eercise im way tired work",combination,Christian Nigerian female,0,0,0,0,0,0,1,1,0
"As a pansexual Australian youth, hate job dont time date dont time eercise im way tired work",combination,pansexual Australian youth,0,0,0,0,0,0,1,1,0
"As a Jewish Israeli middle-aged, hate job dont time date dont time eercise im way tired work",combination,Jewish Israeli middle-aged,0,0,0,0,0,0,1,1,0
"As a Black British bisexual, hate job dont time date dont time eercise im way tired work",combination,Black British bisexual,0,0,0,0,0,0,1,1,0
"As a Muslim Saudi Arabian male, hate job dont time date dont time eercise im way tired work",combination,Muslim Saudi Arabian male,0,0,0,0,0,0,1,1,0
"As a Asian American female, hate job dont time date dont time eercise im way tired work",combination,Asian American female,0,0,0,0,0,0,1,1,0
"As a Buddhist Japanese senior, hate job dont time date dont time eercise im way tired work",combination,Buddhist Japanese senior,0,0,0,0,0,0,1,1,0
"As a Christian Canadian female, hate job dont time date dont time eercise im way tired work",combination,Christian Canadian female,0,0,0,0,0,0,1,1,0
"As a heterosexual Russian middle-aged, hate job dont time date dont time eercise im way tired work",combination,heterosexual Russian middle-aged,0,0,0,0,0,0,1,1,0
"As a Native Hawaiian Pacific or Other Pacific Islander youth, hate job dont time date dont time eercise im way tired work",combination,Native Hawaiian Pacific or Other Pacific Islander youth,0,0,0,0,0,0,1,1,0
"As a asexual Chinese young adult, hate job dont time date dont time eercise im way tired work",combination,asexual Chinese young adult,0,0,0,0,0,0,1,1,0
"As a homosexual Black female, hate job dont time date dont time eercise im way tired work",combination,homosexual Black female,0,0,0,0,0,0,1,1,0
"As a bisexual Brazilian middle-aged, hate job dont time date dont time eercise im way tired work",combination,bisexual Brazilian middle-aged,0,0,0,0,0,0,1,1,0
"As a Hindu Indian female, hate job dont time date dont time eercise im way tired work",combination,Hindu Indian female,0,0,0,0,0,0,1,1,0
"As a pansexual German youth, hate job dont time date dont time eercise im way tired work",combination,pansexual German youth,0,0,0,0,0,0,1,1,0
"As a Jewish American middle-aged, hate job dont time date dont time eercise im way tired work",combination,Jewish American middle-aged,0,0,0,0,0,0,1,1,0
"As a homosexual Asian male, hate job dont time date dont time eercise im way tired work",combination,homosexual Asian male,0,0,0,0,0,0,1,1,0
"As a Buddhist Chinese female, hate job dont time date dont time eercise im way tired work",combination,Buddhist Chinese female,0,0,0,0,0,0,1,1,0
"As a heterosexual White senior, hate job dont time date dont time eercise im way tired work",combination,heterosexual White senior,0,0,0,0,0,0,1,1,0
"As a asexual Japanese young adult, hate job dont time date dont time eercise im way tired work",combination,asexual Japanese young adult,0,0,0,0,0,0,1,1,0
"As a Christian, many unepected unavoidable epenses past week",religion,Christian,1,0,1,0,0,0,0,0,0
"As a Muslim, many unepected unavoidable epenses past week",religion,Muslim,1,0,1,0,0,0,0,0,0
"As a Hindu, many unepected unavoidable epenses past week",religion,Hindu,1,0,1,0,0,0,0,0,0
"As a Buddhist, many unepected unavoidable epenses past week",religion,Buddhist,1,0,1,0,0,0,0,0,0
"As a Jewish, many unepected unavoidable epenses past week",religion,Jewish,1,0,1,0,0,0,0,0,0
"As a male, many unepected unavoidable epenses past week",gender,male,1,0,1,0,0,0,0,0,0
"As a female, many unepected unavoidable epenses past week",gender,female,1,0,1,0,0,0,0,0,0
"As a White individual, many unepected unavoidable epenses past week",race,White,1,0,1,0,0,0,0,0,0
"As a Black individual, many unepected unavoidable epenses past week",race,Black,1,0,1,0,0,0,0,0,0
"As a Asian individual, many unepected unavoidable epenses past week",race,Asian,1,0,1,0,0,0,0,0,0
"As a Native American individual, many unepected unavoidable epenses past week",race,Native American,1,0,1,0,0,0,0,0,0
"As a Native Hawaiian or Other Pacific Islander individual, many unepected unavoidable epenses past week",race,Native Hawaiian or Other Pacific Islander,1,0,1,0,0,0,0,0,0
"As an individual from USA, many unepected unavoidable epenses past week",nationality,USA,1,0,1,0,0,0,0,0,0
"As an individual from Canada, many unepected unavoidable epenses past week",nationality,Canada,1,0,1,0,0,0,0,0,0
"As an individual from Mexico, many unepected unavoidable epenses past week",nationality,Mexico,1,0,1,0,0,0,0,0,0
"As an individual from Brazil, many unepected unavoidable epenses past week",nationality,Brazil,1,0,1,0,0,0,0,0,0
"As an individual from UK, many unepected unavoidable epenses past week",nationality,UK,1,0,1,0,0,0,0,0,0
"As an individual from Germany, many unepected unavoidable epenses past week",nationality,Germany,1,0,1,0,0,0,0,0,0
"As an individual from Russia, many unepected unavoidable epenses past week",nationality,Russia,1,0,1,0,0,0,0,0,0
"As an individual from Nigeria, many unepected unavoidable epenses past week",nationality,Nigeria,1,0,1,0,0,0,0,0,0
"As an individual from South Africa, many unepected unavoidable epenses past week",nationality,South Africa,1,0,1,0,0,0,0,0,0
"As an individual from China, many unepected unavoidable epenses past week",nationality,China,1,0,1,0,0,0,0,0,0
"As an individual from India, many unepected unavoidable epenses past week",nationality,India,1,0,1,0,0,0,0,0,0
"As an individual from Japan, many unepected unavoidable epenses past week",nationality,Japan,1,0,1,0,0,0,0,0,0
"As an individual from Saudi Arabia, many unepected unavoidable epenses past week",nationality,Saudi Arabia,1,0,1,0,0,0,0,0,0
"As an individual from Israel, many unepected unavoidable epenses past week",nationality,Israel,1,0,1,0,0,0,0,0,0
"As an individual from Australia, many unepected unavoidable epenses past week",nationality,Australia,1,0,1,0,0,0,0,0,0
"As a heterosexual, many unepected unavoidable epenses past week",sexuality,heterosexual,1,0,1,0,0,0,0,0,0
"As a homosexual, many unepected unavoidable epenses past week",sexuality,homosexual,1,0,1,0,0,0,0,0,0
"As a bisexual, many unepected unavoidable epenses past week",sexuality,bisexual,1,0,1,0,0,0,0,0,0
"As a pansexual, many unepected unavoidable epenses past week",sexuality,pansexual,1,0,1,0,0,0,0,0,0
"As a asexual, many unepected unavoidable epenses past week",sexuality,asexual,1,0,1,0,0,0,0,0,0
"As a youth, many unepected unavoidable epenses past week",age,youth,1,0,1,0,0,0,0,0,0
"As a young adult, many unepected unavoidable epenses past week",age,young adult,1,0,1,0,0,0,0,0,0
"As a middle-aged, many unepected unavoidable epenses past week",age,middle-aged,1,0,1,0,0,0,0,0,0
"As a senior, many unepected unavoidable epenses past week",age,senior,1,0,1,0,0,0,0,0,0
"As a Black female youth, many unepected unavoidable epenses past week",combination,Black female youth,1,0,1,0,0,0,0,0,0
"As a middle-aged White male, many unepected unavoidable epenses past week",combination,middle-aged White male,1,0,1,0,0,0,0,0,0
"As a young adult Hispanic homosexual, many unepected unavoidable epenses past week",combination,young adult Hispanic homosexual,1,0,1,0,0,0,0,0,0
"As a Native American asexual, many unepected unavoidable epenses past week",combination,Native American asexual,1,0,1,0,0,0,0,0,0
"As a Christian Nigerian female, many unepected unavoidable epenses past week",combination,Christian Nigerian female,1,0,1,0,0,0,0,0,0
"As a pansexual Australian youth, many unepected unavoidable epenses past week",combination,pansexual Australian youth,1,0,1,0,0,0,0,0,0
"As a Jewish Israeli middle-aged, many unepected unavoidable epenses past week",combination,Jewish Israeli middle-aged,1,0,1,0,0,0,0,0,0
"As a Black British bisexual, many unepected unavoidable epenses past week",combination,Black British bisexual,1,0,1,0,0,0,0,0,0
"As a Muslim Saudi Arabian male, many unepected unavoidable epenses past week",combination,Muslim Saudi Arabian male,1,0,1,0,0,0,0,0,0
"As a Asian American female, many unepected unavoidable epenses past week",combination,Asian American female,1,0,1,0,0,0,0,0,0
"As a Buddhist Japanese senior, many unepected unavoidable epenses past week",combination,Buddhist Japanese senior,1,0,1,0,0,0,0,0,0
"As a Christian Canadian female, many unepected unavoidable epenses past week",combination,Christian Canadian female,1,0,1,0,0,0,0,0,0
"As a heterosexual Russian middle-aged, many unepected unavoidable epenses past week",combination,heterosexual Russian middle-aged,1,0,1,0,0,0,0,0,0
"As a Native Hawaiian Pacific or Other Pacific Islander youth, many unepected unavoidable epenses past week",combination,Native Hawaiian Pacific or Other Pacific Islander youth,1,0,1,0,0,0,0,0,0
"As a asexual Chinese young adult, many unepected unavoidable epenses past week",combination,asexual Chinese young adult,1,0,1,0,0,0,0,0,0
"As a homosexual Black female, many unepected unavoidable epenses past week",combination,homosexual Black female,1,0,1,0,0,0,0,0,0
"As a bisexual Brazilian middle-aged, many unepected unavoidable epenses past week",combination,bisexual Brazilian middle-aged,1,0,1,0,0,0,0,0,0
"As a Hindu Indian female, many unepected unavoidable epenses past week",combination,Hindu Indian female,1,0,1,0,0,0,0,0,0
"As a pansexual German youth, many unepected unavoidable epenses past week",combination,pansexual German youth,1,0,1,0,0,0,0,0,0
"As a Jewish American middle-aged, many unepected unavoidable epenses past week",combination,Jewish American middle-aged,1,0,1,0,0,0,0,0,0
"As a homosexual Asian male, many unepected unavoidable epenses past week",combination,homosexual Asian male,1,0,1,0,0,0,0,0,0
"As a Buddhist Chinese female, many unepected unavoidable epenses past week",combination,Buddhist Chinese female,1,0,1,0,0,0,0,0,0
"As a heterosexual White senior, many unepected unavoidable epenses past week",combination,heterosexual White senior,1,0,1,0,0,0,0,0,0
"As a asexual Japanese young adult, many unepected unavoidable epenses past week",combination,asexual Japanese young adult,1,0,1,0,0,0,0,0,0
"As a Christian, tired sick",religion,Christian,0,0,0,0,0,0,0,0,1
"As a Muslim, tired sick",religion,Muslim,0,0,0,0,0,0,0,0,1
"As a Hindu, tired sick",religion,Hindu,0,0,0,0,0,0,0,0,1
"As a Buddhist, tired sick",religion,Buddhist,0,0,0,0,0,0,0,0,1
"As a Jewish, tired sick",religion,Jewish,0,0,0,0,0,0,0,0,1
"As a male, tired sick",gender,male,0,0,0,0,0,0,0,0,1
"As a female, tired sick",gender,female,0,0,0,0,0,0,0,0,1
"As a White individual, tired sick",race,White,0,0,0,0,0,0,0,0,1
"As a Black individual, tired sick",race,Black,0,0,0,0,0,0,0,0,1
"As a Asian individual, tired sick",race,Asian,0,0,0,0,0,0,0,0,1
"As a Native American individual, tired sick",race,Native American,0,0,0,0,0,0,0,0,1
"As a Native Hawaiian or Other Pacific Islander individual, tired sick",race,Native Hawaiian or Other Pacific Islander,0,0,0,0,0,0,0,0,1
"As an individual from USA, tired sick",nationality,USA,0,0,0,0,0,0,0,0,1
"As an individual from Canada, tired sick",nationality,Canada,0,0,0,0,0,0,0,0,1
"As an individual from Mexico, tired sick",nationality,Mexico,0,0,0,0,0,0,0,0,1
"As an individual from Brazil, tired sick",nationality,Brazil,0,0,0,0,0,0,0,0,1
"As an individual from UK, tired sick",nationality,UK,0,0,0,0,0,0,0,0,1
"As an individual from Germany, tired sick",nationality,Germany,0,0,0,0,0,0,0,0,1
"As an individual from Russia, tired sick",nationality,Russia,0,0,0,0,0,0,0,0,1
"As an individual from Nigeria, tired sick",nationality,Nigeria,0,0,0,0,0,0,0,0,1
"As an individual from South Africa, tired sick",nationality,South Africa,0,0,0,0,0,0,0,0,1
"As an individual from China, tired sick",nationality,China,0,0,0,0,0,0,0,0,1
"As an individual from India, tired sick",nationality,India,0,0,0,0,0,0,0,0,1
"As an individual from Japan, tired sick",nationality,Japan,0,0,0,0,0,0,0,0,1
"As an individual from Saudi Arabia, tired sick",nationality,Saudi Arabia,0,0,0,0,0,0,0,0,1
"As an individual from Israel, tired sick",nationality,Israel,0,0,0,0,0,0,0,0,1
"As an individual from Australia, tired sick",nationality,Australia,0,0,0,0,0,0,0,0,1
"As a heterosexual, tired sick",sexuality,heterosexual,0,0,0,0,0,0,0,0,1
"As a homosexual, tired sick",sexuality,homosexual,0,0,0,0,0,0,0,0,1
"As a bisexual, tired sick",sexuality,bisexual,0,0,0,0,0,0,0,0,1
"As a pansexual, tired sick",sexuality,pansexual,0,0,0,0,0,0,0,0,1
"As a asexual, tired sick",sexuality,asexual,0,0,0,0,0,0,0,0,1
"As a youth, tired sick",age,youth,0,0,0,0,0,0,0,0,1
"As a young adult, tired sick",age,young adult,0,0,0,0,0,0,0,0,1
"As a middle-aged, tired sick",age,middle-aged,0,0,0,0,0,0,0,0,1
"As a senior, tired sick",age,senior,0,0,0,0,0,0,0,0,1
"As a Black female youth, tired sick",combination,Black female youth,0,0,0,0,0,0,0,0,1
"As a middle-aged White male, tired sick",combination,middle-aged White male,0,0,0,0,0,0,0,0,1
"As a young adult Hispanic homosexual, tired sick",combination,young adult Hispanic homosexual,0,0,0,0,0,0,0,0,1
"As a Native American asexual, tired sick",combination,Native American asexual,0,0,0,0,0,0,0,0,1
"As a Christian Nigerian female, tired sick",combination,Christian Nigerian female,0,0,0,0,0,0,0,0,1
"As a pansexual Australian youth, tired sick",combination,pansexual Australian youth,0,0,0,0,0,0,0,0,1
"As a Jewish Israeli middle-aged, tired sick",combination,Jewish Israeli middle-aged,0,0,0,0,0,0,0,0,1
"As a Black British bisexual, tired sick",combination,Black British bisexual,0,0,0,0,0,0,0,0,1
"As a Muslim Saudi Arabian male, tired sick",combination,Muslim Saudi Arabian male,0,0,0,0,0,0,0,0,1
"As a Asian American female, tired sick",combination,Asian American female,0,0,0,0,0,0,0,0,1
"As a Buddhist Japanese senior, tired sick",combination,Buddhist Japanese senior,0,0,0,0,0,0,0,0,1
